greatest	4.382026634673881
ordinary	4.382026634673881
innocent	4.382026634673881
loud	4.382026634673881
historic	4.382026634673881
restriction	4.382026634673881
islamic	4.382026634673881
denounce	4.382026634673881
proceed	4.219507705176107
alleged	4.219507705176107
amend	4.219507705176107
penal	4.219507705176107
novelist	4.219507705176107
kurds	4.219507705176107
sufficient	4.219507705176107
renowned	4.219507705176107
destruction	4.219507705176107
brand	4.219507705176107
vehemently	4.219507705176107
eliminate	4.219507705176107
attitude	4.219507705176107
scholar	4.219507705176107
strictly	4.219507705176107
prosecute	4.219507705176107
muslims	4.219507705176107
unlike	4.219507705176107
mar	4.219507705176107
unable	4.0943445622221
stem	4.0943445622221
30,000	4.0943445622221
armenians	4.0943445622221
tomorrow	4.0943445622221
delegation	4.0943445622221
officially	4.0943445622221
precedent	4.0943445622221
unrest	4.0943445622221
vital	4.0943445622221
reverse	4.0943445622221
slightly	4.0943445622221
trace	4.0943445622221
us$	4.0943445622221
border	4.0943445622221
mistake	4.0943445622221
insulting	3.970291913552122
convention	3.970291913552122
snow	3.970291913552122
dec.	3.970291913552122
thin	3.970291913552122
interpretation	3.970291913552122
proclaim	3.970291913552122
no.	3.970291913552122
lift	3.970291913552122
casualty	3.970291913552122
halt	3.970291913552122
stance	3.970291913552122
unfair	3.970291913552122
courthouse	3.970291913552122
orhan	3.871201010907891
pamuk	3.871201010907891
swiss	3.871201010907891
muslim	3.871201010907891
award	3.871201010907891
expression	3.871201010907891
guerrilla	3.871201010907891
ethnic	3.871201010907891
partly	3.871201010907891
signal	3.871201010907891
topic	3.871201010907891
civilian	3.871201010907891
1997	3.871201010907891
means	3.871201010907891
strengthen	3.871201010907891
dark	3.7612001156935624
crowd	3.7612001156935624
warning	3.7612001156935624
asia	3.7612001156935624
character	3.7612001156935624
honor	3.7612001156935624
incident	3.7612001156935624
undermine	3.7612001156935624
53	3.6888794541139363
democracy	3.6888794541139363
thought	3.6888794541139363
crucial	3.6888794541139363
modern	3.6888794541139363
allegedly	3.6888794541139363
await	3.6888794541139363
stir	3.6888794541139363
requirement	3.6888794541139363
poor	3.6888794541139363
institution	3.6888794541139363
conviction	3.6888794541139363
gathering	3.6888794541139363
angry	3.6888794541139363
clash	3.6888794541139363
unclear	3.6888794541139363
concept	3.6888794541139363
rally	3.6888794541139363
abuse	3.6888794541139363
turkish	3.58351893845611
prosecution	3.58351893845611
eu	3.58351893845611
controversial	3.58351893845611
wind	3.58351893845611
praise	3.58351893845611
german	3.58351893845611
i.	3.58351893845611
observe	3.58351893845611
toll	3.58351893845611
liberal	3.58351893845611
principle	3.58351893845611
extremely	3.58351893845611
guilty	3.58351893845611
primary	3.58351893845611
accompany	3.58351893845611
earn	3.58351893845611
implement	3.58351893845611
duty	3.58351893845611
apparent	3.58351893845611
columnist	3.58351893845611
turkey	3.5263605246161616
pend	3.5263605246161616
politics	3.5263605246161616
tear	3.5263605246161616
regard	3.5263605246161616
activist	3.5263605246161616
analyst	3.5263605246161616
exact	3.5263605246161616
prominent	3.4657359027997265
suspend	3.4657359027997265
reform	3.4657359027997265
surprise	3.4657359027997265
numerous	3.4657359027997265
fully	3.4657359027997265
oversee	3.4657359027997265
closely	3.4657359027997265
culture	3.4657359027997265
judiciary	3.4657359027997265
demonstrate	3.4657359027997265
publisher	3.4011973816621555
wear	3.4011973816621555
foundation	3.4011973816621555
republic	3.4011973816621555
jean	3.4011973816621555
trigger	3.4011973816621555
increasingly	3.4011973816621555
commitment	3.4011973816621555
guarantee	3.4011973816621555
grant	3.4011973816621555
profile	3.4011973816621555
highly	3.4011973816621555
weekly	3.4011973816621555
protest	3.4011973816621555
hide	3.4011973816621555
advocate	3.4011973816621555
knowledge	3.4011973816621555
instance	3.4011973816621555
outcome	3.4011973816621555
enhance	3.332204510175204
stress	3.332204510175204
indict	3.332204510175204
armed	3.332204510175204
annual	3.332204510175204
expand	3.332204510175204
ground	3.332204510175204
image	3.258096538021482
suit	3.258096538021482
afternoon	3.258096538021482
1990s	3.258096538021482
opinion	3.258096538021482
progress	3.258096538021482
positive	3.258096538021482
confident	3.258096538021482
speech	3.258096538021482
language	3.258096538021482
collapse	3.258096538021482
economy	3.258096538021482
repeat	3.258096538021482
reference	3.258096538021482
pursue	3.258096538021482
winner	3.258096538021482
affair	3.2188758248682006
protection	3.2188758248682006
23	3.2188758248682006
19	3.2188758248682006
economic	3.2188758248682006
virginia	3.2188758248682006
exercise	3.2188758248682006
adopt	3.2188758248682006
freedom	3.1780538303479458
commissioner	3.1780538303479458
observer	3.1780538303479458
criticism	3.1780538303479458
trade	3.1780538303479458
respect	3.1780538303479458
thomas	3.1780538303479458
remark	3.091042453358316
affect	3.091042453358316
negotiation	3.091042453358316
article	3.091042453358316
explain	3.091042453358316
controversy	3.091042453358316
population	3.091042453358316
largely	3.091042453358316
writer	3.091042453358316
convict	3.091042453358316
discussion	3.091042453358316
host	3.091042453358316
ensure	3.091042453358316
promote	3.091042453358316
minority	3.091042453358316
boost	3.091042453358316
7	3.044522437723423
jail	3.044522437723423
parliament	3.044522437723423
amid	3.044522437723423
judicial	3.044522437723423
widely	3.044522437723423
terrorist	3.044522437723423
doubt	3.044522437723423
greater	3.044522437723423
treatment	3.044522437723423
ruling	2.995732273553991
client	2.995732273553991
tie	2.995732273553991
code	2.995732273553991
cast	2.995732273553991
citizen	2.995732273553991
recognize	2.995732273553991
bid	2.995732273553991
founder	2.995732273553991
bar	2.995732273553991
fine	2.995732273553991
surround	2.995732273553991
sentence	2.995732273553991
understand	2.995732273553991
eventually	2.995732273553991
wrong	2.995732273553991
4	2.995732273553991
interior	2.995732273553991
ministry	2.9444389791664403
drop	2.9444389791664403
afp	2.9444389791664403
threat	2.9444389791664403
opportunity	2.9444389791664403
limit	2.9444389791664403
murder	2.9444389791664403
single	2.9444389791664403
defend	2.8903717578961645
century	2.8903717578961645
insist	2.8903717578961645
mass	2.8903717578961645
period	2.8903717578961645
criticize	2.8903717578961645
criminal	2.8903717578961645
influence	2.8903717578961645
inside	2.8903717578961645
immediately	2.833213344056216
lawmaker	2.833213344056216
direct	2.833213344056216
peace	2.833213344056216
europe	2.833213344056216
red	2.833213344056216
damage	2.833213344056216
watch	2.833213344056216
improve	2.833213344056216
religious	2.833213344056216
daily	2.833213344056216
pledge	2.833213344056216
testimony	2.772588722239781
fair	2.772588722239781
december	2.772588722239781
legislation	2.772588722239781
land	2.772588722239781
association	2.772588722239781
amount	2.772588722239781
prove	2.772588722239781
east	2.772588722239781
scene	2.772588722239781
identity	2.70805020110221
date	2.70805020110221
2	2.70805020110221
share	2.70805020110221
16	2.70805020110221
killing	2.70805020110221
refer	2.70805020110221
25	2.70805020110221
warn	2.70805020110221
chance	2.70805020110221
oppose	2.70805020110221
individual	2.70805020110221
ahead	2.70805020110221
western	2.70805020110221
occur	2.70805020110221
cite	2.70805020110221
author	2.6390573296152584
february	2.6390573296152584
hearing	2.6390573296152584
commit	2.6390573296152584
society	2.6390573296152584
private	2.6390573296152584
prison	2.6390573296152584
argue	2.6390573296152584
idea	2.6390573296152584
event	2.6390573296152584
develop	2.6390573296152584
count	2.6390573296152584
reject	2.6390573296152584
violate	2.5649493574615367
launch	2.5649493574615367
european	2.5649493574615367
send	2.5649493574615367
enter	2.5649493574615367
aide	2.5649493574615367
critic	2.5649493574615367
pressure	2.5649493574615367
commission	2.5649493574615367
draw	2.5649493574615367
message	2.5649493574615367
great	2.5649493574615367
investigate	2.5649493574615367
defense	2.4849066497880004
happen	2.4849066497880004
opposition	2.4849066497880004
risk	2.4849066497880004
magazine	2.4849066497880004
present	2.4849066497880004
supporter	2.4849066497880004
express	2.4849066497880004
human	2.4849066497880004
rights	2.4849066497880004
full	2.4849066497880004
recently	2.4849066497880004
attend	2.4849066497880004
conflict	2.4849066497880004
stay	2.4849066497880004
prosecutor	2.4849066497880004
letter	2.4849066497880004
word	2.4849066497880004
british	2.4849066497880004
lie	2.4849066497880004
central	2.4849066497880004
strong	2.4849066497880004
victim	2.4849066497880004
quote	2.4849066497880004
hit	2.4849066497880004
today	2.3978952727983707
publish	2.3978952727983707
business	2.3978952727983707
file	2.3978952727983707
join	2.3978952727983707
october	2.3978952727983707
demand	2.3978952727983707
figure	2.3978952727983707
future	2.3978952727983707
design	2.3978952727983707
protect	2.3978952727983707
dozen	2.3978952727983707
60	2.3978952727983707
hundred	2.3978952727983707
play	2.3978952727983707
west	2.3978952727983707
prime	2.3978952727983707
fail	2.3978952727983707
trial	2.302585092994046
stand	2.302585092994046
benefit	2.302585092994046
carry	2.302585092994046
person	2.302585092994046
link	2.302585092994046
discuss	2.302585092994046
history	2.302585092994046
civil	2.302585092994046
rise	2.302585092994046
web	2.302585092994046
book	2.302585092994046
accuse	2.302585092994046
standard	2.302585092994046
fact	2.302585092994046
foreign	2.302585092994046
car	2.302585092994046
hear	2.1972245773362196
lawyer	2.1972245773362196
process	2.1972245773362196
win	2.1972245773362196
newspaper	2.1972245773362196
1	2.1972245773362196
line	2.1972245773362196
test	2.1972245773362196
serve	2.1972245773362196
visit	2.1972245773362196
friend	2.1972245773362196
decade	2.1972245773362196
deny	2.1972245773362196
free	2.1972245773362196
lose	2.1972245773362196
determine	2.1972245773362196
mark	2.1972245773362196
system	2.1972245773362196
note	2.1972245773362196
comment	2.1972245773362196
justice	2.0794415416798357
term	2.0794415416798357
clear	2.0794415416798357
require	2.0794415416798357
interview	2.0794415416798357
saturday	2.0794415416798357
child	2.0794415416798357
death	2.0794415416798357
die	2.0794415416798357
thousand	2.0794415416798357
decision	2.0794415416798357
site	2.0794415416798357
20	2.0794415416798357
legal	2.0794415416798357
district	2.0794415416798357
democratic	2.0794415416798357
press	2.0794415416798357
attack	2.0794415416798357
hand	2.0794415416798357
decide	2.0794415416798357
expert	2.0794415416798357
sunday	2.0794415416798357
stop	2.0794415416798357
good	1.9459101490553132
earlier	1.9459101490553132
judge	1.9459101490553132
claim	1.9459101490553132
reach	1.9459101490553132
post	1.9459101490553132
past	1.9459101490553132
seek	1.9459101490553132
recent	1.9459101490553132
early	1.9459101490553132
organization	1.9459101490553132
30	1.9459101490553132
university	1.9459101490553132
conference	1.9459101490553132
major	1.9459101490553132
woman	1.9459101490553132
authority	1.9459101490553132
nation	1.791759469228055
release	1.791759469228055
start	1.791759469228055
place	1.791759469228055
continue	1.791759469228055
investigation	1.791759469228055
war	1.791759469228055
charge	1.791759469228055
reporter	1.791759469228055
minister	1.791759469228055
receive	1.791759469228055
union	1.791759469228055
number	1.791759469228055
international	1.791759469228055
kill	1.791759469228055
speak	1.791759469228055
rule	1.791759469228055
close	1.791759469228055
face	1.791759469228055
white	1.791759469228055
meet	1.791759469228055
man	1.791759469228055
result	1.791759469228055
ago	1.791759469228055
thing	1.791759469228055
political	1.791759469228055
set	1.791759469228055
record	1.791759469228055
high	1.791759469228055
security	1.791759469228055
head	1.791759469228055
police	1.791759469228055
write	1.6094379124341003
order	1.6094379124341003
effort	1.6094379124341003
bring	1.6094379124341003
provide	1.6094379124341003
wednesday	1.6094379124341003
support	1.6094379124341003
talk	1.6094379124341003
life	1.6094379124341003
put	1.6094379124341003
u.s.	1.6094379124341003
question	1.6094379124341003
hope	1.6094379124341003
director	1.6094379124341003
remain	1.6094379124341003
base	1.6094379124341003
agency	1.6094379124341003
city	1.6094379124341003
leave	1.6094379124341003
friday	1.3862943611198906
statement	1.3862943611198906
court	1.3862943611198906
case	1.3862943611198906
national	1.3862943611198906
world	1.3862943611198906
law	1.3862943611198906
thursday	1.3862943611198906
begin	1.3862943611198906
end	1.3862943611198906
public	1.3862943611198906
expect	1.3862943611198906
add	1.3862943611198906
issue	1.3862943611198906
member	1.3862943611198906
united	1.3862943611198906
states	1.3862943611198906
leader	1.3862943611198906
force	1.3862943611198906
long	1.3862943611198906
news	1.3862943611198906
month	1.0986122886681098
lead	1.0986122886681098
country	1.0986122886681098
million	1.0986122886681098
work	1.0986122886681098
part	1.0986122886681098
group	1.0986122886681098
find	1.0986122886681098
make	0.6931471805599453
day	0.6931471805599453
include	0.6931471805599453
government	0.6931471805599453
official	0.6931471805599453
call	0.6931471805599453
time	0.6931471805599453
state	0.6931471805599453
report	0.6931471805599453
people	0.6931471805599453
year	0.0
