5793
37.7	5657	1	3.762903528499057
Reids	12453	1	3.762903528499057
Finding	2495	1	3.762903528499057
newsworthy	10069	1	3.762903528499057
Creek	7020	9	2.808210972924222
validly	9430	1	3.762903528499057
redistribute	3526	1	3.762903528499057
unrecompensed	8517	1	3.762903528499057
Miamis	3456	1	3.762903528499057
bright	4687	8	2.859738566197147
planned	2057	1	3.762903528499057
Clearance	10313	1	3.762903528499057
low-carbon	2118	1	3.762903528499057
water-tube	13026	1	3.762903528499057
Borough	10925	1	3.762903528499057
Nordin	12530	4	3.1607685618611283
frivolous	4231	1	3.762903528499057
congressman	7134	1	3.762903528499057
assure	10762	1	3.762903528499057
Butler	2730	1	3.762903528499057
performer	2518	4	3.1607685618611283
precarious	8486	1	3.762903528499057
Ebbets	10974	1	3.762903528499057
decade-old	11128	1	3.762903528499057
Abbey	4324	1	3.762903528499057
barely	359	5	3.0637085593914173
Bobby	10997	1	3.762903528499057
hanging	10235	1	3.762903528499057
4,060	13019	1	3.762903528499057
compact	8230	1	3.762903528499057
possession	2600	19	2.482873583608754
dam	1076	4	3.1607685618611283
Prince	4092	37	2.1931245983544616
bedeck	4886	1	3.762903528499057
Saxon	6293	1	3.762903528499057
audible	12122	1	3.762903528499057
24.7	13038	1	3.762903528499057
day	707	103	1.7481880270062005
hypholoma	9615	1	3.762903528499057
artwork	4525	3	3.285782273779395
theological	8304	3	3.285782273779395
countless	7454	2	3.461798557525109
Theatre	4831	2	3.461798557525109
Searchlight	3279	1	3.762903528499057
Loire	6856	1	3.762903528499057
Campanis	10973	4	3.1607685618611283
tryout	10965	2	3.461798557525109
critical	4902	6	2.9845273133437926
countess	5826	1	3.762903528499057
Rockdetector	12758	1	3.762903528499057
sporadically	3790	1	3.762903528499057
Episcopal	9110	2	3.461798557525109
CBS	7609	3	3.285782273779395
specimen	9408	11	2.7209857441537393
exotic	10475	1	3.762903528499057
introduction	1775	6	2.9845273133437926
Oscar	7313	1	3.762903528499057
22nd	5502	2	3.461798557525109
cursing	8495	1	3.762903528499057
Bad	2840	1	3.762903528499057
revenge	3891	1	3.762903528499057
crescendo	10836	1	3.762903528499057
hinged	1291	1	3.762903528499057
heavily	437	7	2.9175055095525466
18,000	2080	1	3.762903528499057
11.5	1214	1	3.762903528499057
Cunha	4565	1	3.762903528499057
third	2781	49	2.0718820073061255
Skull	11467	1	3.762903528499057
further	201	48	2.0791812460476247
Bay	1381	28	2.3138672203691533
3744	10543	1	3.762903528499057
5-inch	13145	5	3.0637085593914173
Heart	10042	3	3.285782273779395
instigate	3636	4	3.1607685618611283
unissued	12274	1	3.762903528499057
computerized	6138	2	3.461798557525109
crime-solving	7611	1	3.762903528499057
Lydon	11697	37	2.1931245983544616
Simon	12006	6	2.9845273133437926
scanner	12968	1	3.762903528499057
Millennium	2157	3	3.285782273779395
3754	10544	1	3.762903528499057
Albany	9835	1	3.762903528499057
Space	12851	1	3.762903528499057
servitude	8516	1	3.762903528499057
carefully	7176	2	3.461798557525109
Angel	13561	1	3.762903528499057
shock	612	5	3.0637085593914173
Parker	4734	8	2.859738566197147
impact	8276	14	2.615950051656401
Flava	2445	1	3.762903528499057
underwing	367	1	3.762903528499057
adulthood	8435	2	3.461798557525109
wide-ranging	6206	1	3.762903528499057
Milner	5477	4	3.1607685618611283
Dug-Out	12598	1	3.762903528499057
Maryland	3905	2	3.461798557525109
attitude	2312	8	2.859738566197147
average	686	34	2.230448921378274
treatment	1624	5	3.0637085593914173
compare	2247	22	2.419955748489758
Tiger	7712	5	3.0637085593914173
journal	7149	2	3.461798557525109
dance-oriented	3252	1	3.762903528499057
unlike	1417	15	2.586587304671755
pre-war	6095	1	3.762903528499057
so-called	3864	3	3.285782273779395
soloing	12678	1	3.762903528499057
business	2139	22	2.419955748489758
Ben	11310	1	3.762903528499057
partly	5941	3	3.285782273779395
nonzero	12986	1	3.762903528499057
chestnut	4930	4	3.1607685618611283
presale	13642	2	3.461798557525109
Arcade	7593	1	3.762903528499057
Planters	8574	1	3.762903528499057
Bev	8924	1	3.762903528499057
Gleason	8164	1	3.762903528499057
Giants	10961	6	2.9845273133437926
grumble	3139	1	3.762903528499057
mellea	9593	1	3.762903528499057
maximum	1168	9	2.808210972924222
borrow	10111	2	3.461798557525109
Contradictions	12547	1	3.762903528499057
desert	8135	1	3.762903528499057
Emma	1078	1	3.762903528499057
quartet	10677	2	3.461798557525109
Career	2303	2	3.461798557525109
Heath	8895	2	3.461798557525109
quarter	4603	28	2.3138672203691533
Ibanez	12721	2	3.461798557525109
die	2450	62	1.968482948553935
Heavy	6885	1	3.762903528499057
dig	8868	2	3.461798557525109
din	9320	1	3.762903528499057
0.12	9526	1	3.762903528499057
dip	7418	2	3.461798557525109
besiege	3624	2	3.461798557525109
0.07	1642	1	3.762903528499057
limestone	5178	1	3.762903528499057
businessman	7902	1	3.762903528499057
29,626	13016	1	3.762903528499057
groundbreak	10286	2	3.461798557525109
stray	10871	1	3.762903528499057
journey	10749	2	3.461798557525109
dyscrita	11645	1	3.762903528499057
finally	3497	23	2.399673721481038
0.21	9783	1	3.762903528499057
strap	13534	1	3.762903528499057
brown	311	10	2.762678563727436
straw	1702	3	3.285782273779395
publicly	2647	7	2.9175055095525466
aromatic	9603	1	3.762903528499057
acceptance	1205	4	3.1607685618611283
vertigo	12565	1	3.762903528499057
inoculate	3803	2	3.461798557525109
distract	8134	2	3.461798557525109
palate	11485	4	3.1607685618611283
vigilante	3863	1	3.762903528499057
54,000	6122	1	3.762903528499057
pitcher-friendly	11059	1	3.762903528499057
Industrial	6034	2	3.461798557525109
41 2⁄3	11002	1	3.762903528499057
back	1156	72	1.9030899869919435
unreleased	3048	4	3.1607685618611283
heavier	6755	2	3.461798557525109
Lady	4379	4	3.1607685618611283
paler	9538	1	3.762903528499057
pound	1341	9	2.808210972924222
Eliza	10415	1	3.762903528499057
ferry	6581	1	3.762903528499057
company	1277	42	2.1367205671564067
Big	2286	3	3.285782273779395
translocation	11561	1	3.762903528499057
aitkenus	11626	2	3.461798557525109
photovoltaic	1779	1	3.762903528499057
length	255	9	2.808210972924222
Stormy	4918	1	3.762903528499057
monogamous	9880	1	3.762903528499057
raccoon	723	1	3.762903528499057
Broome	9065	2	3.461798557525109
0.38	1563	2	3.461798557525109
0.35	9527	1	3.762903528499057
high-pressure	13221	1	3.762903528499057
baby	10636	2	3.461798557525109
Illustrated	11189	1	3.762903528499057
Tramway	5874	1	3.762903528499057
Sparrow	8115	1	3.762903528499057
cylindrical	9563	1	3.762903528499057
coronoid	11505	1	3.762903528499057
live-effect	10618	1	3.762903528499057
construct	1661	10	2.762678563727436
attempt	3482	41	2.1492191126553797
rivalry	2519	4	3.1607685618611283
thick	3137	12	2.6830470382388496
Tabert	10196	1	3.762903528499057
balance	1553	8	2.859738566197147
dna	9404	5	3.0637085593914173
Dvořák	10857	1	3.762903528499057
multi-syllabic	3156	1	3.762903528499057
go-ahead	11212	1	3.762903528499057
ullapool-based	1817	1	3.762903528499057
0.67	9487	2	3.461798557525109
statue	10557	1	3.762903528499057
being	9306	1	3.762903528499057
's	354	884	0.7781512503836436
Florida	622	30	2.285557309007774
contents	9705	1	3.762903528499057
GameCube	7691	4	3.1607685618611283
selfcaged	12555	1	3.762903528499057
fewest	11175	1	3.762903528499057
Train	3316	3	3.285782273779395
dog	3513	4	3.1607685618611283
status	6255	7	2.9175055095525466
Industries	2143	1	3.762903528499057
trading	8102	4	3.1607685618611283
mage	12398	1	3.762903528499057
Tortesa	7032	1	3.762903528499057
bombycinus	11371	1	3.762903528499057
curve	9449	2	3.461798557525109
enrol	11003	1	3.762903528499057
bags	13332	1	3.762903528499057
onboard	7992	2	3.461798557525109
dot	4783	1	3.762903528499057
0.76	8426	1	3.762903528499057
Spahn	11106	1	3.762903528499057
known	9833	4	3.1607685618611283
stream	1437	4	3.1607685618611283
condemnation	6519	1	3.762903528499057
coalition	3656	5	3.0637085593914173
crime	2315	11	2.7209857441537393
Matrimonial	4574	1	3.762903528499057
Storrs	6931	1	3.762903528499057
0.81	7024	1	3.762903528499057
Oswego	8799	1	3.762903528499057
Thunders	11771	2	3.461798557525109
cigarette	10272	1	3.762903528499057
peaked	10695	1	3.762903528499057
Andrews	2154	1	3.762903528499057
0.89	1895	1	3.762903528499057
0.87	8776	1	3.762903528499057
Spain	4304	4	3.1607685618611283
Guitarist	11770	1	3.762903528499057
CPC	7677	1	3.762903528499057
Peter	8802	5	3.0637085593914173
Taliesin	6196	1	3.762903528499057
trombone	10575	1	3.762903528499057
main	2032	74	1.8920946026904804
sadness	4252	1	3.762903528499057
Lake	3722	7	2.9175055095525466
bail	2327	2	3.461798557525109
0.95	11245	1	3.762903528499057
plasterwork	9375	1	3.762903528499057
evict	8536	1	3.762903528499057
0.94	11458	1	3.762903528499057
arrangement	1304	20	2.4608978427565478
Peterhead	1406	2	3.461798557525109
Trade	3913	4	3.1607685618611283
Konga	7813	1	3.762903528499057
proslavery	7072	1	3.762903528499057
revenue	7777	6	2.9845273133437926
strip	7509	6	2.9845273133437926
Bob	10397	6	2.9845273133437926
pretense	3726	2	3.461798557525109
bilingual	9986	1	3.762903528499057
preputial	11538	1	3.762903528499057
credit	4992	22	2.419955748489758
spotty	9810	1	3.762903528499057
--	125	245	1.3617278360175928
Netherland	7898	1	3.762903528499057
brook	8682	1	3.762903528499057
bearing	8522	1	3.762903528499057
dry	528	7	2.9175055095525466
Box	12227	1	3.762903528499057
streak	495	4	3.1607685618611283
Bow	12266	1	3.762903528499057
Boy	2841	6	2.9845273133437926
undesirable	6680	2	3.461798557525109
Elisa	13655	1	3.762903528499057
Settlers	8755	2	3.461798557525109
compass	4933	2	3.461798557525109
soloist	12776	1	3.762903528499057
Collection	4518	3	3.285782273779395
demure	10438	1	3.762903528499057
four-man	7548	1	3.762903528499057
.1	8986	1	3.762903528499057
ball	3758	20	2.4608978427565478
galaxies-verified	7846	1	3.762903528499057
bald	10471	1	3.762903528499057
Horizon	13640	1	3.762903528499057
make	505	173	1.5185139398778875
fulfil	8829	1	3.762903528499057
134,000	9270	1	3.762903528499057
Tract	8853	1	3.762903528499057
hardcore	10860	1	3.762903528499057
Tracy	8661	1	3.762903528499057
Anderson	2864	3	3.285782273779395
Trace	7835	1	3.762903528499057
intensity	10846	1	3.762903528499057
dub	12121	4	3.1607685618611283
B.I.G.	3132	3	3.285782273779395
fortify	6510	2	3.461798557525109
due	726	50	2.060697840353612
bake	531	3	3.285782273779395
13th-century	6732	1	3.762903528499057
pumpkin	8622	1	3.762903528499057
Track	4990	2	3.461798557525109
invention	10631	2	3.461798557525109
duo	3031	4	3.1607685618611283
psychological	12538	1	3.762903528499057
commit	3249	6	2.9845273133437926
multi-million-dollar	5354	1	3.762903528499057
bank	7165	1	3.762903528499057
Aquamarine	1345	1	3.762903528499057
Puritans	8326	4	3.1607685618611283
dvd	10774	6	2.9845273133437926
Ormond	13695	2	3.461798557525109
meaning	3522	5	3.0637085593914173
Brook-Partridge	11970	1	3.762903528499057
greyish-white	9801	1	3.762903528499057
rostrum	11468	1	3.762903528499057
Want	3044	1	3.762903528499057
magnetic	13135	1	3.762903528499057
band	3016	186	1.4913616938342726
mama	4248	1	3.762903528499057
Criccieth	5733	1	3.762903528499057
orbit	12827	26	2.346352974450639
10	859	39	2.1702617153949575
11	4618	20	2.4608978427565478
12	1836	21	2.439332693830263
Wethersfield	8223	1	3.762903528499057
Argentina	419	2	3.461798557525109
13	1227	27	2.330413773349191
14	857	22	2.419955748489758
15	1983	45	2.1072099696478683
Goldstein	9295	3	3.285782273779395
singing	9824	5	3.0637085593914173
16	289	21	2.439332693830263
17	932	18	2.506505032404872
18	286	20	2.4608978427565478
19	2983	13	2.6483600109809315
intersperse	426	1	3.762903528499057
shortcoming	10049	1	3.762903528499057
balm	11165	1	3.762903528499057
Land	3554	5	3.0637085593914173
labor	8774	3	3.285782273779395
vastly	3407	2	3.461798557525109
highest	3002	12	2.6830470382388496
male	650	34	2.230448921378274
20	945	33	2.2430380486862944
amidship	13304	1	3.762903528499057
21	290	28	2.3138672203691533
22	253	13	2.6483600109809315
Abraham	3703	5	3.0637085593914173
23	2579	15	2.586587304671755
24	3811	22	2.419955748489758
25	852	24	2.3820170425748683
expel	5449	1	3.762903528499057
seizure	7280	1	3.762903528499057
26	3904	14	2.615950051656401
27	2461	20	2.4608978427565478
28	705	19	2.482873583608754
29	254	14	2.615950051656401
latitude	620	1	3.762903528499057
fragmentation	9773	1	3.762903528499057
equivalency	10060	1	3.762903528499057
landfill	1599	4	3.1607685618611283
remember	5234	6	2.9845273133437926
relationship	737	13	2.6483600109809315
30	798	43	2.1271047983648077
deputise	6476	1	3.762903528499057
31	876	13	2.6483600109809315
narada	10705	1	3.762903528499057
warbler	9756	1	3.762903528499057
32	9977	3	3.285782273779395
34	929	4	3.1607685618611283
35	903	4	3.1607685618611283
36	951	3	3.285782273779395
re-creation	4697	1	3.762903528499057
atrocity	5206	1	3.762903528499057
expression	10734	2	3.461798557525109
childhood	2340	6	2.9845273133437926
star	3273	14	2.615950051656401
37	6694	3	3.285782273779395
38	5683	3	3.285782273779395
Chips	4545	1	3.762903528499057
39	5654	4	3.1607685618611283
Methodists	9108	1	3.762903528499057
many	1071	113	1.7075701760979363
stay	3436	11	2.7209857441537393
dedicate	2362	8	2.859738566197147
seducer	7223	1	3.762903528499057
stag	4610	1	3.762903528499057
Spare	9972	1	3.762903528499057
Woodforde	13542	1	3.762903528499057
stab	8122	2	3.461798557525109
Wilhelm	6522	1	3.762903528499057
inspire	3647	13	2.6483600109809315
progress	7395	7	2.9175055095525466
40	909	16	2.558708570533166
respected	3389	1	3.762903528499057
Australia	4281	14	2.615950051656401
2n	11551	8	2.859738566197147
41	706	8	2.859738566197147
42	5684	6	2.9845273133437926
44	1662	3	3.285782273779395
devote	6326	8	2.859738566197147
seller	7591	1	3.762903528499057
45	284	9	2.808210972924222
46	2745	2	3.461798557525109
treat	3416	6	2.9845273133437926
Charlotte	6218	6	2.9845273133437926
alumnus	10805	1	3.762903528499057
abortion	6402	1	3.762903528499057
wholly	4443	2	3.461798557525109
49	11438	1	3.762903528499057
approximate	1793	1	3.762903528499057
itinerant	9959	1	3.762903528499057
nominate	221	6	2.9845273133437926
bark	9931	2	3.461798557525109
uniformly	6744	1	3.762903528499057
ellipse	5189	1	3.762903528499057
50	882	22	2.419955748489758
bare	514	3	3.285782273779395
51	5655	3	3.285782273779395
Mirrors	12744	1	3.762903528499057
52	259	2	3.461798557525109
53	5578	3	3.285782273779395
devoto	11851	1	3.762903528499057
54	1838	3	3.285782273779395
55	1042	4	3.1607685618611283
Lara	13572	1	3.762903528499057
56	250	4	3.1607685618611283
57	6062	1	3.762903528499057
richness	10896	1	3.762903528499057
Liverpool	13516	1	3.762903528499057
58	1183	4	3.1607685618611283
59	1483	3	3.285782273779395
Buenaventura	11822	1	3.762903528499057
